1	9545.7
1	9545.2
1	9546.8
1	9545.2
1	9622.5
1	9547.3
1	9545.1
1	9541.9
1	9543.5
1	9544.2
2	21060.4
2	21142.4
2	21080.8
2	21146.4
2	21105.5
2	21136.8
2	21159.6
2	21085.5
2	21077.4
2	21157.0
4	21873.9
4	21937.8
4	39052.0
4	39048.3
4	39226.1
4	37492.4
4	39182.1
4	39119.5
4	36891.6
4	38939.2
8	48501.5
8	46964.9
8	47079.3
8	47575.2
8	40083.3
8	46892.4
8	45748.7
8	47222.0
8	48044.5
8	47623.5
16	44241.9
16	48271.1
16	48268.6
16	43482.2
16	40475.8
16	44305.8
16	41784.7
16	41138.3
16	42389.9
16	52729.9
20	44009.0
20	37935.7
20	38612.4
20	41981.3
20	44208.7
20	44226.8
20	49103.1
20	48056.0
20	41514.2
20	43783.3
